date,product_id,warehouse_id,historical_demand,demand_variability,current_inventory,reorder_point,lead_time_days,holding_cost,ordering_cost,shortage_cost,target_operational_cost,month,day_of_week,is_weekend,predicted_operational_cost,inventory_status
2026-10-22,1036,3,106,0.3268658185183483,351,142,4,3.411170140845585,50.52164417514562,18.4981618234389,1247.842363611946,10,3,0,1259.1277798813592,🟡 High Cost Overstock
2026-10-23,1059,2,119,0.4597357636073612,181,168,3,1.4845493561341256,34.067256430258595,20.476015965775765,302.7706898905353,10,4,0,285.9251672935263,🟢 Healthy
2026-10-24,1047,2,123,0.4879702294263773,169,140,14,3.9130101500340895,77.83313457611081,24.329633180734877,739.131849931872,10,5,1,769.6307600135829,🟢 Healthy
2026-10-25,1076,1,131,0.3537812559022412,265,141,14,0.8917911649083521,76.61773280173803,22.7728206309721,312.94239150245136,10,6,1,312.358707762935,🟢 Healthy
2026-10-26,1027,1,117,0.4056222359409753,185,82,2,2.702503315540615,36.0520012382141,20.89068405132249,536.0151146132279,10,0,0,555.1365631063961,🟢 Healthy
2026-10-27,1068,3,131,0.1335233733948657,165,168,13,0.5446544322338956,32.67914585458229,18.895150334287457,122.54712717317508,10,1,0,178.06080013726543,🔴 Reorder Required
2026-10-28,1076,3,116,0.1642862339566022,110,171,1,4.859318700026359,26.16039465617557,16.483110908647344,659.584117110959,10,2,0,677.4351187936448,🔴 Reorder Required
2026-10-29,1080,5,138,0.3932819219811906,66,155,2,3.882036342996092,92.95805949454068,7.412176467038325,882.8491637590421,10,3,0,881.6562190678475,🔴 Reorder Required
2026-10-30,1039,1,125,0.2725461825552008,83,105,2,1.214834342718452,38.645586695588094,8.311136841967858,488.54458450386966,10,4,0,494.12098136276336,🔴 Reorder Required
2026-10-31,1044,5,117,0.2783861081617623,69,127,5,2.037533179780773,47.53308214014432,21.40559121341799,1215.591249789081,10,5,1,1222.1316275309728,🔴 Reorder Required
2026-11-01,1095,4,99,0.2234430726541746,257,187,9,1.222530700136793,42.44036067019925,21.06625824414441,356.6307506053552,11,6,1,353.59924998153184,🟢 Healthy
2026-11-02,1061,5,129,0.3429425533910975,211,87,1,3.949778588581916,53.08996820886328,17.289178519467256,886.4932503996475,11,0,0,926.539597615853,🟢 Healthy
2026-11-03,1092,2,108,0.174066018166481,348,84,4,0.7650334644247183,77.12390395059867,13.776802654323069,343.3555495704006,11,1,0,336.4389554542636,🟢 Healthy
2026-11-04,1057,5,125,0.3507665117255583,59,90,10,4.281829950036714,89.64765069810275,5.520652996472113,706.6387155174284,11,2,0,733.0342758460895,🔴 Reorder Required
2026-11-05,1066,3,119,0.1695195428540958,143,121,7,4.739883524760784,34.60789996228321,11.543538850570878,712.4112440030754,11,3,0,709.4822769426728,🟢 Healthy
2026-11-06,1055,4,118,0.1255304138838854,463,178,11,3.5448257426283494,74.91298749929321,13.412793151306357,1716.1673063362189,11,4,0,1704.8376085750047,🟡 High Cost Overstock
2026-11-07,1039,2,117,0.2321430754796244,420,170,14,1.4583445250064535,48.20497137939881,14.716325723468412,660.7096718821093,11,5,1,661.27481369969,🟡 High Cost Overstock
2026-11-08,1097,5,113,0.192456136803939,458,198,10,2.120405431160979,98.44217346378342,23.586491971224184,1069.5878609355116,11,6,1,1074.1169664116085,🟡 High Cost Overstock
2026-11-09,1039,4,134,0.4555966554225329,432,120,3,2.6475794366401906,43.91353274272615,7.174187996002857,1187.6678493712884,11,0,0,1180.5177600957898,🟡 High Cost Overstock
2026-11-10,1090,4,126,0.1219813815474506,490,187,8,3.2208114749101417,20.575436480628795,15.377338395595409,1598.7730591865982,11,1,0,1586.0996327918713,🟡 High Cost Overstock
2026-11-11,1076,2,115,0.1706454770296491,415,181,3,3.508983904152593,61.25119792158762,12.358445939165597,1517.479518144914,11,2,0,1481.3837469692712,🟡 High Cost Overstock
2026-11-12,1032,5,112,0.3194878422332198,496,98,8,2.9939662189349727,32.05848674207502,24.801962384321037,1517.0657313338215,11,3,0,1505.6427727246178,🟡 High Cost Overstock
2026-11-13,1005,4,135,0.2924268763389894,156,127,13,2.080912643698351,23.559554145471928,22.237280325658105,348.1819265624147,11,4,0,341.77661278086066,🟢 Healthy
2026-11-14,1087,4,119,0.1183408073498806,154,132,2,4.509127762542064,75.86153855581668,13.775717084778416,770.2672139872944,11,5,1,769.1682137036129,🟢 Healthy
2026-11-15,1018,1,134,0.1029009712060577,120,134,5,0.866264261080812,78.58074260067653,24.99391218709521,532.4472245497069,11,6,1,428.31200468899334,🔴 Reorder Required
2026-11-16,1079,4,120,0.4952271767844599,480,199,4,2.5981522440957274,56.8559210493202,15.281264929429929,1303.9689982152693,11,0,0,1306.0934905641955,🟡 High Cost Overstock
2026-11-17,1039,1,133,0.3635338801435352,133,140,11,3.990041773103663,74.15084134052618,8.342355931828013,604.8263971633133,11,1,0,630.9435415219879,🔴 Reorder Required
2026-11-18,1091,5,117,0.2461624523606227,258,111,9,0.773926993811304,63.05915585977071,16.11749383653429,262.7323202630872,11,2,0,263.23832821809674,🟢 Healthy
2026-11-19,1096,5,128,0.2881728990652965,308,125,3,3.6740084756508553,70.38408861775453,9.524115316072931,1201.978699118218,11,3,0,1254.0649204020576,🟡 High Cost Overstock
2026-11-20,1058,5,121,0.2066200481817147,288,171,12,4.188702302389963,67.7363178550369,17.72625680152504,1274.0825809433463,11,4,0,1262.1137873771863,🟡 High Cost Overstock
2026-11-21,1058,3,121,0.2379495134772839,351,115,11,3.473740843371735,73.2658211244474,23.748803497678512,1292.5488571479264,11,5,1,1324.1368474070184,🟡 High Cost Overstock
2026-11-22,1047,5,117,0.3596177869072856,281,97,5,0.558216015239102,35.9704518938537,20.723971536700567,192.82915217604136,11,6,1,188.63509857312013,🟢 Healthy
2026-11-23,1040,4,134,0.4531247195469483,469,153,10,1.310616622094928,41.496529602936015,10.463273808381103,656.1757253654572,11,0,0,651.4336357580956,🟡 High Cost Overstock
2026-11-24,1012,2,118,0.1736520092324739,331,175,9,2.0395088550137785,55.19705196061536,10.937172499320145,730.274482970176,11,1,0,723.9244403648074,🟡 High Cost Overstock
2026-11-25,1044,1,126,0.4361446021541275,443,97,13,1.5516051603712069,55.69024075353491,6.38576406180624,743.0513267979794,11,2,0,742.5806600296928,🟡 High Cost Overstock
2026-11-26,1088,3,124,0.1486226518073076,467,91,6,4.831934631023423,81.95293692695233,10.717356712925548,2338.466409614891,11,3,0,2346.0415321930464,🟡 High Cost Overstock
2026-11-27,1052,5,117,0.1859968894353565,255,194,2,3.432172613512072,49.391492738362565,6.852495993556344,924.5955091839407,11,4,0,930.2349729357865,🟡 High Cost Overstock
2026-11-28,1041,5,147,0.1148701152198584,313,151,1,1.8363693080820664,33.00041248473459,14.988974386512856,607.7840059144214,11,5,1,639.8624049412107,🟡 High Cost Overstock
2026-11-29,1099,2,120,0.1563247448371998,360,176,12,4.683638743994505,40.11727763928607,19.166941589965152,1726.227225477308,11,6,1,1730.4165489632267,🟡 High Cost Overstock
2026-11-30,1062,2,112,0.4669212581856202,396,125,11,3.8326738976428407,37.17868019073827,20.02362322998317,1554.9175436573032,11,0,0,1555.6402458233035,🟡 High Cost Overstock
2026-12-01,1026,3,113,0.2837754986473514,443,134,1,1.7807324532216888,78.53280154048176,6.1905846449635815,867.3972783176898,12,1,0,864.9919754630113,🟡 High Cost Overstock
2026-12-02,1037,1,126,0.1310663447113414,234,117,7,2.2049670623088,57.62716917007857,11.79911796476404,573.5894617503376,12,2,0,558.4095094747944,🟢 Healthy
2026-12-03,1059,5,113,0.4838907352155845,163,157,14,1.3974298623678054,76.69045583767868,10.763435330948674,304.4715234036309,12,3,0,309.84212973678285,🟢 Healthy
2026-12-04,1006,3,130,0.4515969231034601,128,81,12,4.869832992196199,53.29757446061016,7.086006459746692,690.8082103812169,12,4,0,692.1425341590103,🟢 Healthy
2026-12-05,1004,4,123,0.4018730083472565,406,88,2,2.8278342315053293,91.17884820031242,12.249426218640114,1239.279546191476,12,5,1,1215.6829321510322,🟡 High Cost Overstock
2026-12-06,1044,4,132,0.4733891167790232,391,187,7,4.532255093740931,98.68162461781876,10.986402182784722,1870.7933662705225,12,6,1,1876.9668009347977,🟡 High Cost Overstock
2026-12-07,1057,3,112,0.1880517683343056,350,84,1,2.0592489695758145,73.58740069620893,17.689984586785535,794.324540047744,12,0,0,806.3477824989013,🟡 High Cost Overstock
2026-12-08,1030,5,121,0.4345477172040345,99,177,4,4.373787213938641,89.1050045788975,22.66605327467426,1020.7631108016568,12,1,0,1001.801616795461,🔴 Reorder Required
2026-12-09,1022,3,118,0.3759964785417224,369,98,10,0.7424908179222378,60.63466137376501,14.096834417464317,334.6137731870708,12,2,0,336.07145732945884,🟢 Healthy
2026-12-10,1041,5,127,0.4479036998270753,144,150,13,4.919406428859296,94.76966722831264,19.93330345533637,803.1641929840513,12,3,0,804.04176587001,🔴 Reorder Required
2026-12-11,1009,2,109,0.4187646262970519,307,118,11,4.604154651649862,86.52691885382625,7.920207342213485,1500.0023969103338,12,4,0,1522.4846846838225,🟡 High Cost Overstock
2026-12-12,1031,3,111,0.23859802527073,478,121,4,2.134413251494947,99.34228574128312,22.899327572877294,1119.5918199558678,12,5,1,1132.7440154960955,🟡 High Cost Overstock
2026-12-13,1052,5,116,0.4097594148069022,400,96,5,3.9862497439155984,69.84749882622245,8.051894764301846,1664.3473963924616,12,6,1,1632.1437099220439,🟡 High Cost Overstock
2026-12-14,1029,3,121,0.2049825211939561,111,142,14,3.885160669132217,82.33653922145828,8.842023611987786,602.0096096150122,12,0,0,589.0152345259752,🔴 Reorder Required
2026-12-15,1038,3,107,0.2314368652112219,191,169,14,4.555646586963192,63.42945119825708,7.12927607175353,933.5579493082269,12,1,0,918.3663847769511,🟢 Healthy
2026-12-16,1030,5,118,0.1431622868891904,379,125,10,1.88264741507965,40.72960834171383,11.193590030410729,754.2529786569012,12,2,0,748.7063784666705,🟡 High Cost Overstock
2026-12-17,1081,5,122,0.4740306463921875,271,170,1,2.594840023913673,48.38041369038062,16.048208934310523,751.5820601709859,12,3,0,763.6126398836311,🟡 High Cost Overstock
2026-12-18,1099,1,127,0.2164013453601126,405,186,7,4.392498256727238,91.52043317850529,24.759882228126536,1870.4822271530368,12,4,0,1890.0195006551266,🟡 High Cost Overstock
2026-12-19,1001,3,112,0.3082489860685807,160,171,11,4.003607543608473,24.475835727889645,20.86736069315088,665.0530427052453,12,5,1,668.5350662987996,🔴 Reorder Required
2026-12-20,1077,4,144,0.2565331345864771,153,99,2,2.270600234331256,67.31839088595265,12.60871605783964,414.7202267386349,12,6,1,406.86634943616394,🟢 Healthy
2026-12-21,1076,3,120,0.4839712482334006,64,149,12,4.305763548104549,49.798722600328695,16.51692115807141,1250.3151745310188,12,0,0,1245.7779920169762,🔴 Reorder Required
2026-12-22,1092,3,98,0.2340196683753929,319,87,11,0.7112931765458067,50.935403040444456,17.466160618784155,277.8379263585568,12,1,0,279.8276391041387,🟢 Healthy
2026-12-23,1011,5,106,0.4114183285690757,208,175,13,4.019208363333456,90.7656965131014,21.454544424946945,926.7610360864602,12,2,0,951.7739551316382,🟢 Healthy
2026-12-24,1038,3,121,0.442166461852472,206,98,11,1.4304463674516528,88.30578996369812,19.72903570839601,382.9777416587386,12,3,0,383.0787365388159,🟢 Healthy
2026-12-25,1065,3,108,0.2742425989923863,76,111,13,1.7875440852070423,67.90739004579748,16.385822539422808,728.1070617830626,12,4,0,682.7993924490039,🔴 Reorder Required
2026-12-26,1095,4,115,0.2512687257811725,134,98,2,2.7194667961801717,41.83350779234672,18.383660540793134,406.2420584804897,12,5,1,411.7217117488638,🟢 Healthy
2026-12-27,1012,5,114,0.3990983283730512,58,103,8,2.523805254814883,58.03650769296192,19.918352219257997,1319.8449367506728,12,6,1,1346.6788598793082,🔴 Reorder Required
2026-12-28,1045,3,110,0.4651583921224936,325,103,9,2.8425654809144643,52.66347150313728,7.6628811826680865,976.4972528003382,12,0,0,1021.3020097859792,🟡 High Cost Overstock
2026-12-29,1026,2,118,0.4019726932288953,276,135,6,2.9514901805241074,48.28944233619963,9.0091092261076,862.9007321608533,12,1,0,870.4482967784339,🟡 High Cost Overstock
2026-12-30,1016,1,112,0.1908505462367462,235,160,11,1.991874609641736,28.222846284583717,18.77168577815033,496.3133795503917,12,2,0,488.3359070478424,🟢 Healthy
2026-12-31,1094,4,121,0.4553230989750821,128,199,1,1.288523808576635,63.449110937225626,22.008511239752643,228.3801584350349,12,3,0,260.1062189604732,🔴 Reorder Required
2027-01-01,1097,3,119,0.2550326669747332,265,199,1,3.958165531792877,44.14650382995869,13.185245653995356,1093.060369755071,1,4,0,1101.2128191685101,🟡 High Cost Overstock
2027-01-02,1059,2,140,0.3304917647111737,482,97,14,2.2998926708921394,72.86463543420227,24.59780644942412,1181.4129028042134,1,5,1,1195.0317180342129,🟡 High Cost Overstock
2027-01-03,1063,3,114,0.4325742477170844,106,91,11,2.776283881065765,45.53631486604246,9.321434653467458,414.3938834867532,1,6,1,399.66677448067554,🟢 Healthy
2027-01-04,1087,3,112,0.1753579069601969,193,120,7,3.4011352325800317,54.49307945078414,13.333985640868775,710.9121793387301,1,0,0,710.6755497719511,🟢 Healthy
2027-01-05,1034,5,128,0.4138040542710213,405,166,8,4.593370650379952,24.188829935552604,12.570460869265062,1884.503943339433,1,1,0,1895.3316084408636,🟡 High Cost Overstock
2027-01-06,1069,5,99,0.338465119164271,380,199,3,3.6839877401309895,99.40304559243822,23.605918814528582,1499.3183868422143,1,2,0,1519.193372446895,🟡 High Cost Overstock
2027-01-07,1082,5,131,0.4573366567310433,441,127,9,0.7045665151567303,60.608830662014064,10.70757035145079,371.3226638461321,1,3,0,373.2018076082544,🟢 Healthy
2027-01-08,1029,2,125,0.1687881607374172,116,161,4,4.273521635291079,21.939007533133825,14.415815560844312,647.4098572744979,1,4,0,648.4805982805341,🔴 Reorder Required
2027-01-09,1070,3,136,0.2682728948163714,324,143,4,4.952097568073836,63.29845270089152,8.744676792306588,1667.7780647568145,1,5,1,1669.8435703016185,🟡 High Cost Overstock
2027-01-10,1073,1,121,0.433137237146735,154,95,3,2.62618261417122,89.62831994445197,15.425324771248876,494.06044252681977,1,6,1,498.51892099297487,🟢 Healthy
2027-01-11,1095,4,135,0.107692681382704,469,159,8,4.863156514045703,81.80417074129622,22.14808338927182,2362.624575828731,1,0,0,2360.108230876993,🟡 High Cost Overstock
2027-01-12,1097,5,114,0.1448805467062571,237,179,9,2.962979340544172,76.07253473035632,11.080789237811285,778.2986384393251,1,1,0,792.1032268728585,🟡 High Cost Overstock
2027-01-13,1062,5,110,0.4962260851026939,213,102,1,2.568271981423774,31.15717236792279,21.215841443256565,578.1991044111867,1,2,0,566.3073230847581,🟢 Healthy
2027-01-14,1027,3,134,0.2121576714361402,316,165,2,1.991321441273548,72.61896631899779,23.22623164351252,701.8765417614388,1,3,0,699.1914740632573,🟡 High Cost Overstock
2027-01-15,1059,3,117,0.4902172774895813,100,118,1,3.4589969412500245,81.30387024098083,6.459157794291272,537.0092468689348,1,4,0,489.1203031343067,🔴 Reorder Required
2027-01-16,1078,2,115,0.1730126204034695,175,112,14,1.5341918923627007,65.79352511723972,20.12849072638502,334.2771062807124,1,5,1,323.73931879093374,🟢 Healthy
2027-01-17,1093,2,108,0.2444377772029342,129,103,4,0.9722039833148196,91.41992036162812,10.106868723009816,216.83423420923984,1,6,1,239.89975152591376,🟢 Healthy
2027-01-18,1036,5,112,0.4011477778014283,232,140,10,0.6225669616289633,42.15918254279083,8.506553250732583,186.59471764071031,1,0,0,188.69441957623957,🟢 Healthy
2027-01-19,1092,3,116,0.3631113628952714,359,134,7,1.815710507218687,39.37157597914005,17.02244784050072,691.2116480706487,1,1,0,694.0736960713183,🟡 High Cost Overstock
2027-01-20,1021,1,102,0.3324489599716222,66,140,14,2.280968744751672,89.56557959541169,19.112052324573995,928.143400433686,1,2,0,922.2152071838739,🔴 Reorder Required
2027-01-21,1067,4,123,0.311959670322003,495,163,7,2.984345133265615,70.0318594393162,12.895219714704275,1547.2827004057954,1,3,0,1532.107269452545,🟡 High Cost Overstock
2027-01-22,1019,3,118,0.4373761774658961,219,176,12,1.817374213341529,20.115777641679948,5.783474141643811,418.1207303634748,1,4,0,419.31979722709303,🟢 Healthy
2027-01-23,1095,3,120,0.1939794251333571,329,174,6,4.92826807573435,48.2505126808842,23.174090483935863,1669.6507095974855,1,5,1,1673.523777620485,🟡 High Cost Overstock
2027-01-24,1099,2,107,0.2769883707974073,450,119,13,1.812853257085254,88.62847886517396,19.6149383369499,904.4124445535384,1,6,1,908.0550321307535,🟡 High Cost Overstock
2027-01-25,1067,4,105,0.1621809168625829,353,137,11,2.4843892480088394,22.185560931339463,10.433336133660294,899.1749654784597,1,0,0,934.2253339246795,🟡 High Cost Overstock
2027-01-26,1090,5,123,0.3383766382922817,389,198,5,0.9647427448935516,20.259834260920712,14.937277114894798,395.5447620245122,1,1,0,394.6688563546802,🟢 Healthy
2027-01-27,1063,3,112,0.2002177697085281,263,151,11,1.6728193100168405,42.50074324201038,5.55585579934156,482.4522217764394,1,2,0,472.4417212749538,🟢 Healthy
2027-01-28,1016,5,111,0.2335368257373543,247,153,4,0.7174946290504599,93.12000296074224,11.785655636118836,270.3411763362058,1,3,0,266.7261078101601,🟢 Healthy
2027-01-29,1011,3,110,0.2885002866494113,56,80,12,3.0177888504679764,92.11820651760132,15.450704711702365,1095.4524365757356,1,4,0,1100.6980038757533,🔴 Reorder Required
2027-01-30,1021,5,121,0.1107082342812511,447,164,13,3.879791074095943,61.50095566412063,15.344472302325002,1795.767565785007,1,5,1,1805.1807615426424,🟡 High Cost Overstock
2027-01-31,1016,4,108,0.136775174368335,60,104,14,1.3806941645123056,64.25894969116982,9.163697560170824,586.9580824501077,1,6,1,589.0571640233152,🔴 Reorder Required
2027-02-01,1009,2,130,0.3743716882832878,61,175,8,2.155599220172318,46.56064090537511,20.53494732367781,1594.9635586696554,2,0,0,1569.0761180162283,🔴 Reorder Required
2027-02-02,1064,4,117,0.2715879922870029,159,132,7,0.5747730202722225,39.49893296222479,10.97724317053287,130.8878431855082,2,1,0,135.55794640249994,🟢 Healthy
2027-02-03,1021,1,112,0.4459160887999581,182,140,11,4.277849250749954,85.21774833696946,16.608200463559452,863.7863119734611,2,2,0,865.0917187600779,🟢 Healthy
2027-02-04,1089,2,122,0.3778688014576797,438,125,11,4.009835862192513,28.503588839971314,10.430444510759497,1784.811696480292,2,3,0,1785.21481468607,🟡 High Cost Overstock
2027-02-05,1081,4,144,0.1032403766589289,177,189,10,0.7846431389343157,58.98834967029086,13.503357459735405,197.87018526166477,2,4,0,221.77828960472743,🔴 Reorder Required
2027-02-06,1049,1,129,0.3466849323068539,197,153,1,2.141904241941851,70.75178075976676,9.150292505004604,492.70691642231134,2,5,1,487.9008371440436,🟢 Healthy
2027-02-07,1013,3,114,0.1374899464238865,103,139,6,4.79878976232273,28.294423229682337,17.660155850640766,716.8314831059719,2,6,1,718.609174591826,🔴 Reorder Required
2027-02-08,1063,3,122,0.4123732719161977,360,130,14,2.264121752355397,61.568567637787694,13.511687202827014,876.6523984857306,2,0,0,871.4025540480753,🟡 High Cost Overstock
2027-02-09,1046,5,120,0.4966030753114008,491,191,2,2.867939045258072,66.20170303299545,5.322346089755285,1474.359774254709,2,1,0,1482.761267992644,🟡 High Cost Overstock
2027-02-10,1028,2,102,0.3124795176966046,128,152,4,2.0985928745465983,79.39968484058919,5.563299880335322,348.0195727825538,2,2,0,311.2301262775858,🔴 Reorder Required
2027-02-11,1075,3,136,0.3731118000776522,395,163,5,3.182591246577178,38.78688393180263,14.422686369428444,1295.910426329788,2,3,0,1291.1722449568128,🟡 High Cost Overstock
2027-02-12,1035,2,106,0.1949256643579006,146,127,8,4.9017059403657,43.46620026326066,8.664517338107087,759.1152675566528,2,4,0,739.8940353402803,🟢 Healthy
2027-02-13,1098,3,118,0.2750390975015174,298,163,6,4.988761265665387,65.56169173064268,16.700840962894848,1552.212548898928,2,5,1,1516.8340699664816,🟡 High Cost Overstock
2027-02-14,1051,5,106,0.4424381328945534,176,119,11,3.98621740105036,98.65011279852914,13.163835635440426,800.2243753833925,2,6,1,819.6785473705808,🟢 Healthy
2027-02-15,1075,4,105,0.1669691790985005,79,86,2,2.319399941091977,37.39945462560915,18.088396710794456,690.9303644525312,2,0,0,869.0822654762575,🔴 Reorder Required
2027-02-16,1006,5,129,0.2062142422455048,73,154,5,2.724944903730448,98.87230616987712,24.047903481279032,1644.4758790938256,2,1,0,1647.3399496513548,🔴 Reorder Required
2027-02-17,1028,1,126,0.278173470114412,250,164,5,2.1052909765053744,77.1474026443585,15.574722695905072,603.4701467707022,2,2,0,635.3735999240686,🟢 Healthy
2027-02-18,1010,3,117,0.3848995567376055,180,181,6,4.935085834569557,86.08656557040186,20.74757207180199,974.4020157929222,2,3,0,975.6551978547055,🔴 Reorder Required
2027-02-19,1032,1,92,0.2503535819182695,171,190,1,3.6849213762143167,27.171301458907138,20.060819926318743,657.2928567915553,2,4,0,645.1644402870036,🔴 Reorder Required
2027-02-20,1005,1,110,0.4710929119132016,405,98,8,2.5201915044508008,44.03361499445058,23.435822086477305,1064.7111742970249,2,5,1,1066.9640193673672,🟡 High Cost Overstock
2027-02-21,1078,2,133,0.1377828205074877,481,189,3,0.5545187154932105,24.618902372078484,9.280357344760125,291.3424045243128,2,6,1,305.3543961405383,🟢 Healthy
2027-02-22,1031,3,125,0.248321679017939,376,94,5,2.8421753647574675,49.72375960025402,21.546539415698817,1118.3816967490618,2,0,0,1119.337631510022,🟡 High Cost Overstock
2027-02-23,1050,1,123,0.3835816493713687,199,149,7,4.927676907657281,98.50317279360416,23.11040757009373,1079.1108774174031,2,1,0,1082.1322516381283,🟢 Healthy
2027-02-24,1074,4,122,0.1903947062645969,63,140,3,2.8537740903787334,28.42184497650708,12.855259618951552,966.6699301885088,2,2,0,977.3010540414083,🔴 Reorder Required
2027-02-25,1057,1,105,0.3625652536918692,353,135,14,1.3209200847010116,64.98982258969596,11.276323891979365,531.274612489153,2,3,0,530.5956962460841,🟡 High Cost Overstock
2027-02-26,1086,4,135,0.1656867832909384,78,89,10,0.5994218619714868,20.485649825104986,24.040718193565755,1437.5614920921291,2,4,0,1018.3882858274013,🔴 Reorder Required
2027-02-27,1025,2,125,0.1223921139446745,99,125,13,2.0961669115589405,77.01462528352502,17.55265644277736,740.9042170400714,2,5,1,768.0640398176423,🔴 Reorder Required
2027-02-28,1097,1,116,0.1484062866994595,289,159,6,4.632026250634731,35.77541538976328,12.613529704829368,1374.4310018232006,2,6,1,1397.1828876502655,🟡 High Cost Overstock
2027-03-01,1045,5,115,0.4719939132536539,443,188,5,4.9844934867914645,30.366762969981032,20.836554418632605,2238.4973776186,3,0,0,2214.7095293423126,🟡 High Cost Overstock
2027-03-02,1097,2,127,0.3207003531758206,332,154,7,4.754155886654012,46.96142497286301,11.089478032314302,1625.3411793419948,3,1,0,1600.8260294553015,🟡 High Cost Overstock
2027-03-03,1028,4,143,0.4185383101918596,384,136,10,3.7823899696441554,81.68354383511853,8.528151721397242,1534.1212921784745,3,2,0,1522.0951948009413,🟡 High Cost Overstock
2027-03-04,1003,2,120,0.2330618003620205,401,114,11,3.011642277982949,28.529046904896862,15.879392715954111,1236.1976003760594,3,3,0,1224.6407682718827,🟡 High Cost Overstock
2027-03-05,1080,1,139,0.3370634591541787,205,151,3,3.158087658720134,38.38711966389563,16.324240898212068,685.7950897015231,3,4,0,681.1783870717153,🟢 Healthy
2027-03-06,1098,3,122,0.2979808534819966,186,171,13,2.925464040913824,20.677153729384763,21.51492964534676,564.813465339356,3,5,1,574.8461896695659,🟢 Healthy
2027-03-07,1012,3,111,0.4782951837609176,376,82,14,3.681721872153448,97.47318901564944,14.1405471004086,1481.8006129453458,3,6,1,1481.9348306634506,🟡 High Cost Overstock
2027-03-08,1038,4,141,0.3990298544216442,385,145,2,2.384929520129086,67.37164799910911,21.291730790106836,985.5695132488072,3,0,0,996.2004990720732,🟡 High Cost Overstock
2027-03-09,1014,4,118,0.3922170525986316,203,132,4,3.511418022300945,77.59197091077596,11.22645358696677,790.4098294378678,3,1,0,792.6062941352079,🟢 Healthy
2027-03-10,1028,3,139,0.1185413077737118,130,157,3,1.0472545173074046,72.11065369248116,16.50736404355584,356.82001733444633,3,2,0,317.8204410746396,🔴 Reorder Required
2027-03-11,1028,4,119,0.3198678676014764,136,131,4,1.695628879526677,31.54916470957395,9.169455578014317,262.154692325202,3,3,0,253.45854716027634,🟢 Healthy
2027-03-12,1074,2,110,0.2867965815607259,313,172,7,4.262013674638832,67.59519511951953,12.708919018331928,1401.605475281474,3,4,0,1404.0601797042762,🟡 High Cost Overstock
2027-03-13,1031,5,122,0.4711369066424778,307,132,5,4.56687018834526,30.51324761130097,22.150793956657026,1432.542395433296,3,5,1,1442.8780107107164,🟡 High Cost Overstock
2027-03-14,1001,5,120,0.2029367952758129,234,133,4,2.9255370690213485,52.09891631705023,9.3197638687151,736.6745904680457,3,6,1,773.253288781263,🟢 Healthy
2027-03-15,1046,2,134,0.2079333813164377,229,126,14,0.6423602774581958,65.51705087402344,21.204789257985357,212.61755441195027,3,0,0,219.74036641714844,🟢 Healthy
2027-03-16,1077,5,117,0.2645384995526001,235,82,6,4.671381068562956,64.71048912817247,10.657433156948125,1162.4850402404672,3,1,0,1154.027652905654,🟡 High Cost Overstock
2027-03-17,1083,1,125,0.1973478853625504,172,144,7,3.659289161122789,29.525874078619275,5.689794393589073,658.923609791739,3,2,0,642.3693860091685,🟢 Healthy
2027-03-18,1021,2,138,0.1516735671234998,426,94,12,2.363125656899124,22.75487757172177,7.198691401136925,1029.4464074107484,3,3,0,1049.1745066291144,🟡 High Cost Overstock
2027-03-19,1074,4,126,0.4429659386603203,145,163,14,3.1927052443977337,83.8587451099051,19.91759090641576,546.8010055475766,3,4,0,532.5054083314964,🔴 Reorder Required
2027-03-20,1026,2,139,0.3233106097615663,142,165,11,2.433986754986148,78.07379495968043,10.241418530042964,423.69991416771336,3,5,1,425.6060282588946,🔴 Reorder Required
2027-03-21,1066,3,103,0.4445450875826268,52,113,5,2.5940265202942294,26.545512365179043,18.082911844825446,1083.6633955065768,3,6,1,1107.4907324788785,🔴 Reorder Required
2027-03-22,1080,4,116,0.4324539061614784,441,129,12,4.490644395467307,30.193241504124277,18.98397805514466,2010.5674199052069,3,0,0,2025.7150989544327,🟡 High Cost Overstock
2027-03-23,1055,3,123,0.2128169419158684,492,112,7,1.224879111127002,91.40670211116962,11.902369288693697,694.0472247856545,3,1,0,689.2500108656109,🟡 High Cost Overstock
2027-03-24,1091,4,131,0.3190949777297096,51,152,3,0.9665111096700656,81.5303121297424,14.498379744222804,1290.6927582607402,3,2,0,1303.6039489411746,🔴 Reorder Required
2027-03-25,1092,5,127,0.1332870810960282,495,82,7,0.5122793503085709,99.69282369733394,13.075341809116212,353.2711021000765,3,3,0,374.3092848905949,🟢 Healthy
2027-03-26,1020,2,114,0.4661007536123034,420,81,12,1.91300169025457,40.31899593640173,23.94697992709068,843.7797058433212,3,4,0,844.2249838453065,🟡 High Cost Overstock
2027-03-27,1046,1,112,0.2617050860260612,354,83,3,1.1633619491799232,59.02423910950519,11.398977247031748,470.854369119198,3,5,1,476.4046840995104,🟢 Healthy
2027-03-28,1079,4,114,0.2574704735556086,406,95,14,1.4899347281215003,38.91676608498845,8.666460844499216,643.8302657023175,3,6,1,649.6809310287977,🟡 High Cost Overstock
2027-03-29,1058,4,116,0.2211021482471813,197,133,6,0.5505754219941962,69.82401107818478,12.311856857511565,178.28736921104144,3,0,0,185.57233315630893,🟢 Healthy
